Gen	X0	X50	X100	X150	X200	X250	X300	X350	X400	X450	X500	X550	X600	X650	X700	X750	X800	X850	X900	X950	X1000
G91	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G92	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1
G93	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
G94	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0
G95	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0
G96	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1
G97	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1
G98	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
G99	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0
G100	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1
