Gen	X0	X50	X100	X150	X200	X250	X300	X350	X400	X450	X500	X550	X600	X650	X700	X750	X800	X850	X900	X950	X1000
G26	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
G27	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1
G28	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1
G29	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G30	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
G31	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
G32	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
G33	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
G34	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
G35	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
G36	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
G37	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
G38	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
G39	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1
G40	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
G41	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0
G42	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0
G43	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G44	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1
G45	0	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0
G46	1	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
G47	1	0	1	1	1	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0
G48	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
G49	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
G50	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1
G51	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1
G52	0	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0
G53	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G54	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
G55	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
G56	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
G57	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	1	0
G58	0	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1
G59	1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	0	0
G60	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1
G61	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0
G62	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G63	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0
G64	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
G65	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1
G66	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1
G67	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G68	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
G69	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G70	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0
G71	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1
G72	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
G73	1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
G74	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1
G75	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
G76	0	1	1	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1
G77	0	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1
G78	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0
G79	1	0	1	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1
G80	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
G81	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0
G82	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
G83	1	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1
G84	1	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0
G85	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
G86	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
G87	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0
G88	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1
G89	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
G90	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0
G91	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G92	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1
G93	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
G94	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
G95	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
G96	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
G97	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1
G98	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
G99	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G100	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
