Gen	X0	X50	X100	X150	X200	X250	X300	X350	X400	X450	X500	X550	X600	X650	X700	X750	X800	X850	X900	X950	X1000
G33	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
G34	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G35	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1
G36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1
G37	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0
G38	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1
G39	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
G40	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
G41	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
G42	0	1	1	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0
G43	1	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0
G44	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1
G45	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	0	1	0	1	1
G46	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1
G47	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
G48	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0
G49	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0
G50	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G51	0	0	1	0	1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0
G52	1	1	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1
G53	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
G54	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0
G55	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
G56	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0
G57	1	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1
G58	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
G59	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	0
G60	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0
G61	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1
G62	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0
G63	0	0	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0
G64	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
G65	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G66	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0
G67	1	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0
G68	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1
G69	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
G70	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1
G71	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0
G72	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
G73	0	0	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	0
G74	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0
G75	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0
G76	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1
G77	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1
G78	0	1	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0
G79	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
G80	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	1	0
G81	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0
G82	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0
G83	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
G84	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
G85	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
G86	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1
G87	1	0	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1
G88	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0
G89	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	1	1
G90	0	0	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0
G91	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1
G92	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1
G93	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G94	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0
G95	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
G96	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G97	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0
G98	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0
G99	1	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1
G100	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	0
