Gen	X0	X50	X100	X150	X200	X250	X300	X350	X400	X450	X500	X550	X600	X650	X700	X750	X800	X850	X900	X950	X1000
G44	0	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	0	1	0	0	0
G45	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
G46	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0
G47	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1
G48	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0
G49	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0
G50	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G51	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0
G52	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G53	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
G54	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
G55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
G56	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
G57	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
G58	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
G59	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1
G60	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1
G61	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0
G62	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1
G63	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1
G64	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1
G65	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0
G66	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1
G67	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1
G68	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G69	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0
G70	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
G71	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0
G72	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0
G73	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1
G74	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
G75	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
G76	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	1	0
G77	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
G78	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0
G79	1	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1
G80	0	0	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1
G81	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1
G82	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
G83	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
G84	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
G85	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1
G86	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1
G87	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
G88	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G89	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0
G90	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
G91	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1
G92	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1
G93	1	1	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	1	1	0	1
G94	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G95	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1
G96	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
G97	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0
G98	1	0	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1
G99	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1
G100	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
