Gen	X0	X50	X100	X150	X200	X250	X300	X350	X400	X450	X500	X550	X600	X650	X700	X750	X800	X850	X900	X950	X1000
G39	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
G40	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0
G41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
G42	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0
G43	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0
G44	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G45	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
G46	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0
G47	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0
G48	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1
G49	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0
G50	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0
G51	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G52	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	1
G53	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G54	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G55	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G56	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
G57	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
G58	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G59	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
G60	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0
G61	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1
G62	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	0
G63	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1
G64	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0
G65	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0
G66	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0
G67	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	0	0	1	1
G68	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0
G69	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1
G70	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	1	1	1
G71	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1
G72	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0
G73	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0
G74	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0
G75	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0
G76	1	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	1
G77	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
G78	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0
G79	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1
G80	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G81	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1
G82	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
G83	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1
G84	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G85	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G86	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0
G87	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1
G88	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G89	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G90	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
G91	1	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1
G92	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
G93	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
G94	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0
G95	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0
G96	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G97	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G98	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0
G99	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	1	1
G100	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	1	0
