Gen	X0	X50	X100	X150	X200	X250	X300	X350	X400	X450	X500	X550	X600	X650	X700	X750	X800	X850	X900	X950	X1000
G85	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0
G86	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1
G87	1	0	0	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	0	0
G88	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1
G89	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
G90	1	1	0	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0
G91	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G92	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G93	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0
G94	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1
G95	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0
G96	0	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1
G97	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0
G98	0	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	0	1	1	1	0
G99	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1
G100	1	0	1	1	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	0
