Gen	X0	X50	X100	X150	X200	X250	X300	X350	X400	X450	X500	X550	X600	X650	X700	X750	X800	X850	X900	X950	X1000
G70	0	1	1	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0
G71	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
G72	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
G73	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
G74	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
G75	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
G76	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1
G77	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
G78	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0
G79	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
G80	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
G81	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
G82	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	1	0
G83	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1
G84	0	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	1
G85	1	1	1	1	0	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	1
G86	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	1
G87	1	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0
G88	1	1	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0
G89	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0
G90	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1
G91	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G92	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G93	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G94	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
G95	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
G96	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
G97	1	0	1	0	1	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0
G98	0	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0
G99	1	1	1	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0
G100	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0
