Gen	X0	X50	X100	X150	X200	X250	X300	X350	X400	X450	X500	X550	X600	X650	X700	X750	X800	X850	X900	X950	X1000
G70	0	0	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1
G71	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	1
G72	0	1	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0
G73	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
G74	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
G75	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0
G76	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
G77	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0
G78	0	1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1
G79	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	0	1	0
G80	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
G81	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
G82	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
G83	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	1	1
G84	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0
G85	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1
G86	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
G87	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G88	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1
G89	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
G90	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	1	0
G91	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0	1	0
G92	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0
G93	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G94	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0
G95	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
G96	0	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	0	0	1
G97	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0
G98	1	1	1	0	1	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	1
G99	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0
G100	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0
